Cruise,Event_Key,yyyy-mm-ddThh:mm:ss.sss,Station,Cast,Niskin,SampleID,Longitude,Latitude,Depth in Water Column (m),Pressure in Water Column (dbar),Conductivity ,Salinity,Temperature,Oxygen (pre-correction),Oxygen,Chl a Fluorescence,Chl Fluorescence ,CTD.CDOMFluor.V,CDOM Fluorecence,Transmissometry,CTD.Transmissometry.V,CTD.Altimeter,Total_Nitrogen,Total_Nitrogen.Flag,Nitrate,Nitrate.Flag,Nitrite,Nitrite.Flag,Ammonium,Ammonium.Flag,Phosphate,Phosphate.Flag,Silicate,Silicate.Flag
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,14,21-001528,169.17848,79.72278,70.002,70.762,26.938682,33.8111,-1.4901,319.24,330.321941,4.6272,-0.1316,0.098,0.098,0.0531,0.0197,,6.55,1,6.45,1,0.11,1,0.29,1,0.51,1,4.02,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,15,21-001529,169.17794,79.7229,55.406,56.005,26.519593,33.3577,-1.5938,334.556,345.22882,4.6234,-0.0824,0.1047,0.1047,0.0563,0.0217,,4.88,1,4.8,1,0.08,1,0.63,1,0.43,1,3.9,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,16,21-001530,169.17738,79.723,39.944,40.374,25.579972,32.1458,-1.6641,366.928,376.7360991,4.6124,0.0297,0.1098,0.1098,0.0658,0.0262,,2.28,1,2.11,1,0.16,1,0.45,1,0.27,1,2.98,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,17,21-001531,169.17684,79.72312,30.123,30.447,25.471396,31.9526,-1.6182,365.525,375.370576,4.6055,0.1057,0.1103,0.1103,0.0719,0.0292,,1.51,1,1.38,1,0.13,1,1.28,1,0.21,1,2.63,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,18,21-001532,169.17638,79.7232,20.009,20.223,25.087475,31.4088,-1.5981,366.079,375.9097776,4.5728,0.3593,0.1082,0.1082,0.1004,0.0394,,1.34,1,1.08,1,0.25,1,0.48,1,0.22,1,2.83,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,19,21-001533,169.17582,79.72332,9.679,9.783,24.706826,30.9667,-1.6696,368.163,377.9381098,4.5647,0.4123,0.1062,0.1062,0.1075,0.0415,,0.32,1,0.17,1,0.15,1,0.55,1,0.16,1,2.62,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,20,21-001534,169.17532,79.72342,3.662,3.701,24.703418,30.9655,-1.6695,367.994,377.7736241,4.5646,0.3176,0.1043,0.1043,0.1076,0.0377,,0.3,1,0.16,1,0.14,1,0.66,1,0.16,1,2.67,1
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,21,21-001534,169.17528,79.72342,3.662,3.702,24.710864,30.9656,-1.6597,367.916,377.6977076,4.5646,0.2877,0.105,0.105,0.1076,0.0365,,0.3,,0.16,,0.14,,0.66,,0.16,,2.67,
NABOS2025,01K5HFTBGDPR362R5BFZF8H2A7,2025-09-19 10:25:30 ,23,1,22,21-001534,169.17523,79.72342,3.663,3.702,24.699137,30.9669,-1.6764,368.465,378.2320427,4.565,0.3014,0.105,0.105,0.1073,0.037,,0.3,,0.16,,0.14,,0.66,,0.16,,2.67,
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,1,21-001535,166.75644,80.06252,1200.19,1216.575,29.380585,34.8896,-0.1363,290.823,302.6640159,4.6382,-0.1459,0.0854,0.0854,0.0436,0.0191,,12.33,1,12.29,1,0.04,1,0.81,1,0.82,1,6.68,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,2,21-001536,166.75682,80.06264,999.934,1013.095,29.295585,34.8614,-0.1081,292.532,304.3273651,4.6367,-0.1322,0.0843,0.0843,0.0449,0.0197,,11.88,1,11.81,1,0.07,1,0.41,1,0.8,1,6.11,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,3,21-001537,166.75724,80.06272,750.387,759.803,29.304543,34.8401,0.0509,294.24,305.989741,4.6379,-0.1354,0.0841,0.0841,0.0439,0.0196,,11.51,1,11.49,1,0.03,1,0.35,1,0.78,1,5.41,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,4,21-001538,166.75764,80.0628,500.219,506.188,29.530544,34.8323,0.4525,294.029,305.7843772,4.6384,-0.1683,0.0831,0.0831,0.0434,0.0183,,11.62,1,11.51,1,0.11,1,0.07,1,0.76,1,5.3,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,5,21-001539,166.7568,80.06302,300.457,303.894,29.85547,34.8126,0.9525,294.71,306.4471863,4.6341,-0.1547,0.0815,0.0815,0.047,0.0188,,11.32,1,11.3,1,0.02,1,0.75,1,0.72,1,4.92,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,6,21-001540,166.75714,80.06304,250.366,253.199,29.806381,34.7917,0.9412,295.309,307.0301858,4.6336,-0.1347,0.0834,0.0834,0.0475,0.0196,,11.19,1,11.12,1,0.07,1,0.2,1,0.73,1,4.64,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,7,21-001541,166.75704,80.06308,200.173,202.413,29.696113,34.7633,0.8659,294.486,306.2291698,4.6337,-0.1727,0.0831,0.0831,0.0474,0.0181,,8.48,1,8.28,1,0.2,1,0.18,1,0.59,1,3.49,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,8,21-001542,166.75714,80.0631,175.103,177.051,29.398849,34.6946,0.5958,294.59,306.3303918,4.6329,-0.1422,0.0837,0.0837,0.0482,0.0193,,10.63,1,10.59,1,0.04,1,0.14,1,0.68,1,4.42,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,9,21-001543,166.7574,80.06312,149.926,151.585,28.840225,34.5704,0.0672,299.957,311.5540285,4.631,-0.1522,0.0861,0.0861,0.0498,0.0189,,9.62,1,9.57,1,0.05,1,0.09,1,0.64,1,4.11,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,10,21-001544,166.75754,80.06314,129.008,130.429,28.290051,34.4511,-0.4644,303.391,314.8962994,4.6301,-0.1335,0.0875,0.0875,0.0505,0.0196,,8.86,1,8.84,1,0.03,1,0.1,1,0.59,1,3.92,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,11,21-001545,166.75758,80.06316,115.281,116.547,27.853069,34.3608,-0.8967,306.311,317.7383004,4.6297,-0.1316,0.0874,0.0874,0.0509,0.0197,,8.37,1,8.31,1,0.06,1,0.1,1,0.6,1,3.84,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,12,21-001546,166.75762,80.06318,99.306,100.392,27.43509,34.2133,-1.259,309.69,321.0270406,4.6282,-0.1298,0.0899,0.0899,0.0522,0.0198,,7.6,1,7.52,1,0.08,1,0.04,1,0.57,1,3.8,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,13,21-001547,166.75796,80.06318,85.251,86.181,27.190981,34.0369,-1.391,313.268,324.509465,4.6276,-0.1229,0.0954,0.0954,0.0527,0.0201,,6.79,1,6.76,1,0.03,1,0.29,1,0.52,1,3.93,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,14,21-001548,166.75802,80.06318,69.759,70.517,26.868867,33.705,-1.4815,323.315,334.2880896,4.6253,-0.1297,0.0981,0.0981,0.0547,0.0198,,5.84,1,5.72,1,0.12,1,0.11,1,0.49,1,3.84,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,15,21-001549,166.75806,80.0632,54.887,55.481,26.458951,33.2645,-1.5852,337.587,348.1788559,4.6228,-0.0761,0.103,0.103,0.0569,0.022,,4.69,1,4.58,1,0.11,1,0.18,1,0.4,1,3.59,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,16,21-001550,166.75792,80.06322,39.748,40.177,25.922291,32.6016,-1.6482,355.608,365.7184789,4.6153,-0.0108,0.1045,0.1045,0.0634,0.0245,,2.98,1,2.9,1,0.08,1,0.2,1,0.32,1,3.3,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,17,21-001551,166.75766,80.06326,30.194,30.519,25.496212,32.0351,-1.6631,358.71,368.7376183,4.6017,0.135,0.1138,0.1138,0.0752,0.0304,,2.16,1,2.09,1,0.08,1,0.29,1,0.27,1,3.05,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,18,21-001552,166.75718,80.06332,14.406,14.56,25.026867,31.443,-1.706,368.873,378.6291442,4.5632,0.3518,0.1035,0.1035,0.1088,0.0391,,0.78,1,0.55,1,0.23,1,0.83,1,0.18,1,2.26,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,19,21-001552,166.75716,80.06332,14.415,14.57,25.024367,31.4396,-1.7061,369.073,378.8238018,4.5634,0.3499,0.1022,0.1022,0.1087,0.039,,0.78,,0.55,,0.23,,0.83,,0.18,,2.26,
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,20,21-001553,166.75696,80.06336,10.088,10.197,25.027126,31.4392,-1.6996,368.704,378.4646586,4.5631,0.3182,0.1018,0.1018,0.1089,0.0378,,0.46,1,0.33,1,0.13,1,0.35,1,0.16,1,2.17,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,21,21-001554,166.75652,80.06342,3.548,3.586,25.019394,31.44,-1.7067,369.016,378.7683244,4.5637,0.1899,0.1044,0.1044,0.1084,0.0326,98.76,0.45,1,0.32,1,0.12,1,0.5,1,0.16,1,2.17,1
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,22,21-001554,166.75649,80.06342,3.551,3.589,25.022367,31.4396,-1.7025,368.762,378.5211093,4.5634,0.1992,0.1028,0.1028,0.1086,0.033,,0.45,,0.32,,0.12,,0.5,,0.16,,2.17,
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,23,21-001554,166.75646,80.06344,3.555,3.593,25.025757,31.4398,-1.6983,369.064,378.8150422,4.5624,0.1855,0.1023,0.1023,0.1096,0.0324,,0.45,,0.32,,0.12,,0.5,,0.16,,2.17,
NABOS2025,01K5JFES91WQT34DRTYF2GKAFX,2025-09-19 19:03:27 ,24,1,24,21-001554,166.75643,80.06344,3.555,3.593,25.026111,31.4398,-1.6977,369.261,379.00678,4.5633,0.2116,0.1027,0.1027,0.1087,0.0335,,0.45,,0.32,,0.12,,0.5,,0.16,,2.17,
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,1,21-001555,163.91242,80.36284,1200.211,1216.607,29.401981,34.8911,-0.1128,290.342,302.1958643,4.6409,-0.1509,0.084,0.084,0.0412,0.0189,,12.17,1,12.15,1,0.03,1,0.22,1,0.81,1,6.88,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,2,21-001556,163.91206,80.3632,999.519,1012.683,29.274281,34.858,-0.1297,292.674,304.465572,4.6379,-0.1322,0.085,0.085,0.0438,0.0197,,11.68,1,11.64,1,0.04,1,0.17,1,0.79,1,6.22,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,3,21-001557,163.9117,80.36362,749.637,759.05,29.298213,34.8396,0.0444,294.289,306.0374321,4.64,-0.1478,0.0835,0.0835,0.042,0.0191,,11.51,1,11.47,1,0.04,1,0.13,1,0.77,1,5.64,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,4,21-001558,163.9114,80.36406,500.261,506.235,29.466714,34.825,0.3848,294.701,306.4384267,4.6394,-0.1715,0.0839,0.0839,0.0425,0.0181,,11.63,1,11.56,1,0.07,1,0.07,1,0.76,1,5.28,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,5,21-001559,163.9112,80.36444,300.618,304.06,29.793712,34.8104,0.883,294.92,306.6515768,4.6368,-0.1746,0.0817,0.0817,0.0447,0.018,,11.47,1,11.4,1,0.07,1,0.35,1,0.72,1,5.02,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,6,21-001560,163.91112,80.36464,250.483,253.32,29.806351,34.7996,0.934,292.98,304.7633981,4.6373,-0.1515,0.0836,0.0836,0.0444,0.0189,,11.35,1,11.26,1,0.09,1,0.35,1,0.74,1,4.92,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,7,21-001561,163.91104,80.36482,200.093,202.334,29.688408,34.7628,0.8574,294.301,306.0491115,4.6347,-0.1578,0.0833,0.0833,0.0465,0.0187,,11.1,1,11,1,0.1,1,0.38,1,0.73,1,4.79,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,8,21-001562,163.911,80.36496,175.209,177.161,29.429982,34.7026,0.6248,295.715,307.4253408,4.6349,-0.1341,0.0835,0.0835,0.0464,0.0196,,10.82,1,10.68,1,0.14,1,0.24,1,0.72,1,4.61,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,9,21-001563,163.91096,80.3651,150.511,152.178,28.848393,34.5714,0.0756,300.408,311.9929813,4.6334,-0.1385,0.0861,0.0861,0.0476,0.0194,,9.84,1,9.73,1,0.11,1,0.26,1,0.66,1,4.23,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,10,21-001564,163.91092,80.3652,130.478,131.918,28.332719,34.462,-0.4243,303.482,314.9848687,4.6327,-0.131,0.0884,0.0884,0.0483,0.0197,,8.96,1,8.86,1,0.1,1,0.46,1,0.6,1,4.02,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,11,21-001565,163.9109,80.36532,114.947,116.211,27.906693,34.3693,-0.84,305.127,316.5859274,4.6335,-0.131,0.0896,0.0896,0.0476,0.0197,,8.41,1,8.25,1,0.16,1,0.22,1,0.6,1,3.92,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,12,21-001566,163.9109,80.36544,99.786,100.878,27.537101,34.2683,-1.1849,306.829,318.2424636,4.6328,-0.1316,0.0907,0.0907,0.0482,0.0197,,7.73,1,7.65,1,0.08,1,0.58,1,0.55,1,4.36,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,13,21-001567,163.91086,80.36554,85.194,86.125,27.262118,34.1106,-1.3696,309.016,320.3710444,4.6326,-0.1316,0.094,0.094,0.0484,0.0197,,7.37,1,7.28,1,0.09,1,0.24,1,0.56,1,4,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,14,21-001568,163.91086,80.36566,69.792,70.551,26.888065,33.7629,-1.5092,317.968,329.0839186,4.6302,-0.0899,0.0978,0.0978,0.0504,0.0214,,6.15,1,6.03,1,0.12,1,0.15,1,0.51,1,3.92,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,15,21-001569,163.91086,80.36578,55.313,55.913,26.414478,33.3175,-1.6877,341.707,352.1888024,4.6258,-0.0431,0.1024,0.1024,0.0543,0.0233,98.64,4.42,1,4.21,1,0.2,1,0.19,1,0.4,1,3.43,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,16,21-001569,163.91086,80.36578,55.312,55.912,26.410724,33.3155,-1.6906,341.881,352.3581545,4.626,-0.0444,0.1018,0.1018,0.0541,0.0232,,4.42,,4.21,,0.2,,0.19,,0.4,,3.43,
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,17,21-001570,163.91086,80.36594,39.496,39.923,26.096392,32.8549,-1.6593,351.087,361.3182439,4.6186,-0.0469,0.1037,0.1037,0.0605,0.0231,,2.51,1,2.37,1,0.13,1,0.14,1,0.29,1,2.87,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,18,21-001571,163.91086,80.366,30.436,30.764,25.638717,32.2104,-1.6435,368.369,378.1386071,4.6004,0.1325,0.1073,0.1073,0.0763,0.0303,,2.02,1,1.84,1,0.18,1,0.15,1,0.25,1,2.75,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,19,21-001572,163.91086,80.36608,19.499,19.709,24.822692,31.1452,-1.6934,366.768,376.580373,4.5699,0.3369,0.101,0.101,0.103,0.0385,,0.34,1,0.19,1,0.15,1,0.24,1,0.14,1,1.91,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,20,21-001572,163.91086,80.3661,19.501,19.71,24.82322,31.1459,-1.6934,366.535,376.3535969,4.5695,0.2883,0.1003,0.1003,0.1033,0.0365,,0.34,,0.19,,0.15,,0.24,,0.14,,1.91,
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,21,21-001573,163.91088,80.36618,9.865,9.971,24.811857,31.1354,-1.6927,366.923,376.7312326,4.5684,0.3032,0.1003,0.1003,0.1043,0.0371,,0.19,1,0.02,1,0.17,1,0.67,1,0.13,1,1.8,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,22,21-001574,163.91088,80.36626,3.65,3.689,24.814305,31.1361,-1.6866,366.637,376.4528723,4.5678,0.3506,0.1006,0.1006,0.1048,0.0391,,0.2,1,0.07,1,0.12,1,0.3,1,0.13,1,1.78,1
NABOS2025,01K5KB96C8XMSF53P2YWM8F5YD,2025-09-20 02:52:56 ,25,1,23,21-001574,163.9109,80.36628,3.653,3.692,24.815766,31.1359,-1.6846,366.746,376.5589607,4.5669,0.3201,0.0989,0.0989,0.1056,0.0378,,0.2,,0.07,,0.12,,0.3,,0.13,,1.78,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,1,21-001575,161.05442,80.64988,2780.222,2828.897,29.910402,34.9523,-0.3358,268.452,280.89059,4.6274,-0.1634,0.0964,0.0964,0.0529,0.0185,5.19,14.89,,14.82,,0.07,,0.2,,0.95,,13.95,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,2,21-001576,161.05582,80.64994,2500.144,2542.226,29.779713,34.9521,-0.3592,269.506,281.9164356,4.6361,-0.1578,0.0824,0.0824,0.0453,0.0187,,14.91,,14.86,,0.05,,0.13,,0.95,,13.92,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,3,21-001577,161.05828,80.65,2000.035,2031.276,29.536708,34.9422,-0.3973,276.679,288.8978304,4.6431,-0.1708,0.0831,0.0831,0.0394,0.0182,,14.48,,14.4,,0.08,,0.14,,0.94,,12.11,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,4,21-001578,161.06076,80.65002,1499.949,1521.552,29.372108,34.9083,-0.314,289.199,301.0833962,4.6411,-0.1503,0.0831,0.0831,0.041,0.019,,13.21,,13.12,,0.09,,0.11,,0.83,,8.34,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,5,21-001579,161.06387,80.64996,1000.197,1013.38,29.346313,34.8694,-0.0561,293.008,304.7906502,4.6389,-0.1453,0.0838,0.0838,0.0429,0.0192,,11.99,,11.92,,0.07,,0.24,,0.78,,6.39,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,6,21-001580,161.06494,80.64988,750.355,759.784,29.238271,34.8351,-0.022,295.52,307.2355496,4.6381,-0.1354,0.0831,0.0831,0.0437,0.0196,,11.7,,11.59,,0.12,,0.2,,0.77,,5.6,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,7,21-001581,161.06617,80.64978,500.17,506.147,29.497311,34.8288,0.417,295.086,306.8131426,4.6395,-0.1528,0.0827,0.0827,0.0424,0.0189,,11.61,,11.57,,0.04,,0.16,,0.72,,5.3,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,8,21-001582,161.06726,80.6497,300.252,303.692,29.884215,34.8149,0.9837,295.575,307.2890804,4.6375,-0.1484,0.0822,0.0822,0.0442,0.019,,11.59,,11.49,,0.1,,0.19,,0.73,,4.96,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,9,21-001583,161.06786,80.64964,250.411,253.249,29.82747,34.794,0.9634,295.648,307.3601305,4.636,-0.1727,0.0822,0.0822,0.0454,0.0181,,11.44,,11.35,,0.08,,0.15,,0.73,,4.86,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,10,21-001584,161.06846,80.6496,200.133,202.377,29.743282,34.7672,0.917,295.331,307.0515982,4.6358,-0.1434,0.0831,0.0831,0.0456,0.0192,,11.17,,11.07,,0.1,,0.18,,0.71,,4.71,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,11,21-001585,161.06899,80.64954,150.124,151.788,28.955685,34.5872,0.1876,300.808,312.3822965,4.6332,-0.1403,0.0855,0.0855,0.0478,0.0194,,9.89,,9.77,,0.12,,0.23,,0.65,,4.19,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,12,21-001586,161.06928,80.6495,130.25,131.687,28.322716,34.459,-0.4333,304.544,316.0185005,4.6324,-0.1503,0.0856,0.0856,0.0486,0.019,,9.11,,9.03,,0.08,,0.23,,0.62,,3.92,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,13,21-001587,161.06952,80.64948,115.008,116.273,27.740475,34.3404,-1.0131,308.742,320.1043635,4.6325,-0.1347,0.0887,0.0887,0.0485,0.0196,,8.44,,8.35,,0.09,,0.28,,0.59,,3.72,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,14,21-001588,161.06972,80.64946,100.283,101.382,27.480532,34.2289,-1.2186,311.03,322.3312465,4.6274,-0.1304,0.0904,0.0904,0.0529,0.0198,,7.66,,7.51,,0.15,,0.22,,0.55,,3.81,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,15,21-001589,161.07248,80.64928,84.995,85.923,27.236281,34.0883,-1.3811,316.444,327.6006277,4.6282,-0.1322,0.0939,0.0939,0.0522,0.0197,,6.89,,6.74,,0.15,,0.28,,0.52,,3.85,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,16,21-001590,161.07355,80.64926,70.012,70.775,26.910259,33.8102,-1.524,327.319,338.1851347,4.6258,-0.1092,0.0952,0.0952,0.0543,0.0206,,5.67,1,5.55,1,0.11,1,0.38,1,0.45,1,3.46,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,17,21-001591,161.07439,80.64928,56.533,57.147,26.388806,33.2105,-1.6247,342.847,353.2983508,4.6213,-0.0886,0.1006,0.1006,0.0582,0.0215,,4.02,1,3.95,1,0.07,1,0.54,1,0.37,1,3.28,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,18,21-001592,161.07513,80.64928,40.199,40.634,25.830484,32.5122,-1.6827,355.554,365.6659214,4.614,-0.0469,0.1061,0.1061,0.0645,0.0231,,2.5,1,2.43,1,0.07,1,0.32,1,0.29,1,2.95,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,19,21-001593,161.0757,80.6493,30.209,30.535,25.579156,32.177,-1.6883,358.54,368.5721593,4.6055,0.069,0.1136,0.1136,0.0719,0.0278,,2.33,1,2.24,1,0.09,1,0.3,1,0.28,1,3.07,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,20,21-001594,161.0762,80.64932,20.075,20.291,24.805696,31.1168,-1.6889,369.532,379.270541,4.5608,0.3151,0.1117,0.1117,0.1109,0.0376,,0.91,1,0.75,1,0.17,1,0.36,1,0.19,1,2.33,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,21,21-001595,161.0766,80.64936,10.164,10.273,24.786121,31.0824,-1.6762,370.061,379.7854104,4.5577,0.3468,0.1111,0.1111,0.1137,0.0389,,0.38,1,0.2,1,0.18,1,0.35,1,0.15,1,1.98,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,22,21-001596,161.07686,80.6494,3.546,3.584,24.781454,31.0842,-1.6802,369.455,379.1955978,4.5575,0.3082,0.1114,0.1114,0.1139,0.0373,,0.38,1,0.07,1,0.3,1,0.43,1,0.13,1,1.48,1
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,23,21-001596,161.07688,80.6494,3.546,3.583,24.781629,31.0837,-1.6795,370.017,379.7425857,4.5564,0.307,0.1135,0.1135,0.1148,0.0373,95.5,0.38,,0.07,,0.3,,0.43,,0.13,,1.48,
NABOS2025,01K5N4RZZ9M9DHF4QQNVNRHE2J,2025-09-20 19:30:18 ,26,1,24,21-001596,161.07689,80.64942,3.549,3.587,24.782256,31.0805,-1.6756,370.349,380.0657173,4.557,0.3126,0.1111,0.1111,0.1143,0.0375,,0.38,,0.07,,0.3,,0.43,,0.13,,1.48,
NABOS2025,01K5P14R5H9QPKVW78MDHDKBT7,2025-09-21 03:57:16 ,27,1,1,21-001597,157.71493,80.64958,1200.319,1216.728,29.320169,34.8792,-0.1978,291.556,303.377436,4.6363,-0.149,0.0845,0.0845,0.0452,0.019,,12.46,1,12.41,1,0.06,1,0.24,1,0.82,1,6.94,1
NABOS2025,01K5P14R5H9QPKVW78MDHDKBT7,2025-09-21 03:57:16 ,27,1,2,21-001598,157.71338,80.6501,999.829,1013.006,29.166497,34.8417,-0.2415,294.934,306.6652028,4.6353,-0.1354,0.084,0.084,0.046,0.0196,,11.8,1,11.73,1,0.07,1,0.17,1,0.78,1,6.18,1
